shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5__3____2__IT_1,40.3541685281039,-3.68395964377801,17000119,3951.27175732609
5__3____2__IT_1,40.3541517152315,-3.68395918774325,17000120,3957.84094941464
5__3____2__IT_1,40.3538064767374,-3.68396237648984,17000121,3964.44846449788
5__3____2__IT_1,40.3527861772457,-3.68393817937464,17000122,3971.16925312122
5__3____2__IT_1,40.3527861772457,-3.68393817937464,18000001,3971.16925312122
5__3____2__IT_1,40.3518090834048,-3.68393931340993,18000002,3971.27771214806
5__3____2__IT_1,40.3509710140607,-3.68390632659633,18000003,3971.47924037216
5__3____2__IT_1,40.3501663096016,-3.68391286500287,18000004,3971.77009378136
5__3____2__IT_1,40.3492409948625,-3.68389413535874,18000005,3972.16367088088
5__3____2__IT_1,40.3440170300967,-3.68386028921277,18000006,3973.13712300575
5__3____2__IT_1,40.3423105360329,-3.68386642180539,18000007,3974.29999912621
5__3____2__IT_1,40.3423105360329,-3.68386642180539,19000001,3974.29999912621
5__3____2__IT_1,40.3410840170099,-3.6838461032089,19000002,3974.43615539345
5__3____2__IT_1,40.3399913485687,-3.68385826769581,19000003,3974.69360376477
5__3____2__IT_1,40.3395655491423,-3.68388600991293,19000004,3974.99837515628
5__3____2__IT_1,40.3392320080703,-3.68394468103848,19000005,3975.34050394915
5__3____2__IT_1,40.3387309230628,-3.68404531052856,19000006,3975.73890677493
5__3____2__IT_1,40.3383464628758,-3.6841644634034,19000007,3976.18116890525
5__3____2__IT_1,40.3380177232558,-3.68429383667233,19000008,3976.66154033304
5__3____2__IT_1,40.3377196938932,-3.68441408163619,19000009,3977.17653424415
5__3____2__IT_1,40.3374221054989,-3.68456102444821,19000010,3977.7268403115
5__3____2__IT_1,40.3371377760286,-3.68472571845917,19000011,3978.31166878982
5__3____2__IT_1,40.3366124363537,-3.68507407003775,19000012,3978.96188845751
5__3____2__IT_1,40.3361910825105,-3.68537857596585,19000013,3979.66555474037
5__3____2__IT_1,40.3357441020979,-3.68575254109986,19000014,3980.42813418483
5__3____2__IT_1,40.3349255163151,-3.68663466660377,19000015,3981.30848888191
5__3____2__IT_1,40.3347486551314,-3.68689585669585,19000016,3982.2184689176
5__3____2__IT_1,40.3344423720488,-3.68733536872115,19000017,3983.17894361931
5__3____2__IT_1,40.3342722890833,-3.68763892523177,19000018,3984.17137669983
5__3____2__IT_1,40.3340620282636,-3.68804013526868,19000019,3985.20511642826
5__3____2__IT_1,40.3337635042303,-3.68860916587711,19000020,3986.29746065577
5__3____2__IT_1,40.3335167838178,-3.68930443313389,19000021,3987.45490591999
5__3____2__IT_1,40.3334678925127,-3.68944219726301,19000022,3988.62525091191
5__3____2__IT_1,40.3333867236996,-3.68961912916979,19000023,3989.8131193583
5__3____2__IT_1,40.333354638244,-3.68969531513859,19000024,3991.00837482178
5__3____2__IT_1,40.333281185214,-3.68988360771377,19000025,3992.22158336201
5__3____2__IT_1,40.3331938082271,-3.69015585306797,19000026,3993.45986978612
5__3____2__IT_1,40.3330394599664,-3.69074785939227,19000027,3994.75128377786
5__3____2__IT_1,40.3329370104939,-3.69122862112264,19000028,3996.08509090279
5__3____2__IT_1,40.3328793003238,-3.69158418835139,19000029,3997.44977434137
5__3____2__IT_1,40.3328331723186,-3.69193144545008,19000030,3998.84439745112
5__3____2__IT_1,40.3327964734696,-3.69221602949503,19000031,4000.26353606809
5__3____2__IT_1,40.3327558092319,-3.69270414574207,19000032,4001.7243839063
5__3____2__IT_1,40.3327293937639,-3.69305241892406,19000033,4003.2149616478
5__3____2__IT_1,40.3326741636013,-3.69368626407413,19000034,4004.75973091406
5__3____2__IT_1,40.3325101639558,-3.69502187786821,19000035,4006.41940872856
5__3____2__IT_1,40.3324451110615,-3.69549257948382,19000036,4008.11971845359
5__3____2__IT_1,40.3323650818394,-3.69604597362908,19000037,4009.86786988515
5__3____2__IT_1,40.3322614480038,-3.6966204161962,19000038,4011.66615671386
5__3____2__IT_1,40.3318829592798,-3.69844065030543,19000039,4013.62467553776
5__3____2__IT_1,40.3317996955331,-3.69878791946668,19000040,4015.61410838089
5__3____2__IT_1,40.3317996955331,-3.69878791946668,20000001,4015.61410838089
5__3____2__IT_1,40.3316146018404,-3.69956418931215,20000002,4015.68317821004
5__3____2__IT_1,40.3313745642421,-3.70039459533982,20000003,4015.82765460308
5__3____2__IT_1,40.3312399691042,-3.70083365801566,20000004,4016.01231011384
5__3____2__IT_1,40.3309562260531,-3.70161416687558,20000005,4016.27037006016
5__3____2__IT_1,40.3307059482105,-3.70222410360234,20000006,4016.5872220281
5__3____2__IT_1,40.3304186979501,-3.70284516873856,20000007,4016.9657201996
5__3____2__IT_1,40.330211222007,-3.70326065223024,20000008,4017.38636297291
5__3____2__IT_1,40.3298741737676,-3.70389778817303,20000009,4017.87280298463
5__3____2__IT_1,40.3295385835267,-3.70444524502527,20000010,4018.41882960213
5__3____2__IT_1,40.3292586336504,-3.7048872193078,20000011,4019.01359418019
5__3____2__IT_1,40.3289060599006,-3.70537693195925,20000012,4019.66547605345
5__3____2__IT_1,40.3286609308241,-3.70569216526268,20000013,4020.35553554106
5__3____2__IT_1,40.3280337257523,-3.70641916930985,20000014,4021.13866220562
5__3____2__IT_1,40.3276734372377,-3.70678754355898,20000015,4021.97257044746
5__3____2__IT_1,40.327137657394,-3.70727164872081,20000016,4022.87878621148
5__3____2__IT_1,40.3263973223381,-3.70786201081874,20000017,4023.88127618391
5__3____2__IT_1,40.326246860462,-3.70796130634446,20000018,4024.90247714465
5__3____2__IT_1,40.3258794529922,-3.70819186379709,20000019,4025.96892071781
5__3____2__IT_1,40.3256015048179,-3.70836689405737,20000020,4027.06961339862
5__3____2__IT_1,40.3252925303799,-3.70854886472902,20000021,4028.20792599549
5__3____2__IT_1,40.3249790242435,-3.70872021249721,20000022,4029.3839603003
5__3____2__IT_1,40.3246610813524,-3.70887853602488,20000023,4030.59776307267
5__3____2__IT_1,40.3243405098137,-3.70902502558486,20000024,4031.84926336863
5__3____2__IT_1,40.3240164087829,-3.70915850070616,20000025,4033.13848422938
5__3____2__IT_1,40.3236896782743,-3.70928014451957,20000026,4034.46541638033
5__3____2__IT_1,40.3233602930527,-3.70938878926594,20000027,4035.83005789346
5__3____2__IT_1,40.3230291738541,-3.70948444123126,20000028,4037.23234178386
5__3____2__IT_1,40.3227578573308,-3.70958188846364,20000029,4038.6658594417
5__3____2__IT_1,40.3224104789548,-3.7096716844219,20000030,4040.13868405778
5__3____2__IT_1,40.3220453689192,-3.70973793646939,20000031,4041.65242541629
5__3____2__IT_1,40.3217233047327,-3.7097812814849,20000032,4043.2021055223
5__3____2__IT_1,40.3212473885412,-3.70984170242967,20000033,4044.80486181381
5__3____2__IT_1,40.3208754130477,-3.70986117032158,20000034,4046.44894100889
5__3____2__IT_1,40.3204963456356,-3.70987121938861,20000035,4048.13510586249
5__3____2__IT_1,40.3199778402326,-3.70987980669107,20000036,4049.87883013929
5__3____2__IT_1,40.3192524823313,-3.70980215319678,20000037,4051.70333998318
5__3____2__IT_1,40.3186492477497,-3.70973840582477,20000038,4053.59502836491
5__3____2__IT_1,40.3186492477497,-3.70973840582477,21000001,4053.59502836491
5__3____2__IT_1,40.3182949842658,-3.70968003242904,21000002,4053.6346636174
5__3____2__IT_1,40.3176519730558,-3.70958455626454,21000003,4053.74613347763
5__3____2__IT_1,40.3167874057249,-3.7094680834592,21000004,4053.9540803378
5__3____2__IT_1,40.312669660456,-3.70867886237148,21000005,4054.62399523047
5__3____2__IT_1,40.3126318782588,-3.70867376575828,21000006,4055.29812629297
5__3____2__IT_1,40.3122016174058,-3.70861042775623,21000007,4056.02031911367
5__3____2__IT_1,40.3118452703411,-3.70856200201643,21000008,4056.78228033869
5__3____2__IT_1,40.3117037008649,-3.70854284230455,21000009,4057.5600400538
5__3____2__IT_1,40.3108990403655,-3.70841440189117,21000010,4058.42778236994
5__3____2__IT_1,40.3105651885844,-3.70836856459209,21000011,4059.33278675162
5__3____2__IT_1,40.3099096937201,-3.70827107947278,21000012,4060.31102185464
5__3____2__IT_1,40.309363359716,-3.70818417937828,21000013,4061.35034858934
5__3____2__IT_1,40.3082095973601,-3.7080121204165,21000014,4062.51857614322
5__3____2__IT_1,40.3074705258842,-3.70790673382894,21000015,4063.76932880567
5__3____2__IT_1,40.3070708196908,-3.70784489351679,21000016,4065.06475942589
5__3____2__IT_1,40.3065226914231,-3.70776269391673,21000017,4066.42143254584
5__3____2__IT_1,40.3061732615693,-3.70770974226419,21000018,4067.81715290102
5__3____2__IT_1,40.3058718861441,-3.70766411557481,21000019,4069.2465502022
5__3____2__IT_1,40.3054798702554,-3.70760885660128,21000020,4070.71971433413
5__3____2__IT_1,40.3054798702554,-3.70760885660128,22000001,4070.71971433413
5__3____2__IT_1,40.3047720299845,-3.70749379670923,22000002,4070.79889142692
5__3____2__IT_1,40.3041069787376,-3.707398633577,22000003,4070.95233154789
5__3____2__IT_1,40.3031231804307,-3.70725659872881,22000004,4071.21563935402
5__3____2__IT_1,40.3028756288564,-3.70722224922949,22000005,4071.5065802541
5__3____2__IT_1,40.301748563642,-3.70705870578464,22000006,4071.92339618082
5__3____2__IT_1,40.3005468331297,-3.70687909424001,22000007,4072.47447588656
5__3____2__IT_1,40.2999572806604,-3.70678823808454,22000008,4073.09145045037
5__3____2__IT_1,40.2987826949961,-3.7066124669159,22000009,4073.83965812093
5__3____2__IT_1,40.2976917706025,-3.7064493314779,22000010,4074.70975053936
5__3____2__IT_1,40.2965143813449,-3.70627353166569,22000011,4075.71138552481
5__3____2__IT_1,40.2953820501256,-3.70609820727789,22000012,4076.83959047984
5__3____2__IT_1,40.2946054605684,-3.70597956372879,22000013,4078.05458533338
5__3____2__IT_1,40.2943912628094,-3.70595028291028,22000014,4079.29348620842
5__3____2__IT_1,40.2942291326269,-3.70592622801539,22000015,4080.55049943097
5__3____2__IT_1,40.2938519658383,-3.7058705357877,22000016,4081.84964522387
5__3____2__IT_1,40.2931957988081,-3.70577194942674,22000017,4083.22210650969
5__3____2__IT_1,40.2924811642894,-3.70566688128069,22000018,4084.67439390129
5__3____2__IT_1,40.2918213008118,-3.70557177843247,22000019,4086.20037135256
5__3____2__IT_1,40.2915413500832,-3.70552886649709,22000020,4087.75763687645
5__3____2__IT_1,40.2903577284149,-3.70535540012316,22000021,4089.44711004859
5__3____2__IT_1,40.2882020500806,-3.70503303391365,22000022,4091.3774288835
5__3____2__IT_1,40.2865007324982,-3.70479656161313,22000023,4093.49766186861
5__3____2__IT_1,40.2836391434043,-3.70436689282833,22000024,4095.93762606934
5__3____2__IT_1,40.2817540700197,-3.70407570440065,22000025,4098.58829359844
5__3____2__IT_1,40.2812330405766,-3.70402805558103,22000026,4101.29693735243
5__3____2__IT_1,40.2810024701334,-3.70401981031596,22000027,4104.03118414235
5__3____2__IT_1,40.2803884384641,-3.70401814966378,22000028,4106.83358890778
5__3____2__IT_1,40.2799056462328,-3.70401902088996,22000029,4109.68958390391
5__3____2__IT_1,40.279160978323,-3.70408993245349,22000030,4112.62845694834
5__3____2__IT_1,40.2788174222006,-3.70414854521137,22000031,4115.60578906369
5__3____2__IT_1,40.2782704053783,-3.70425217911332,22000032,4118.64447618814
5__3____2__IT_1,40.2772198087491,-3.70448116572811,22000033,4121.80139379426
5__3____2__IT_1,40.2767595417073,-3.70458582338204,22000034,4125.01017026924
5__3____2__IT_1,40.276171947835,-3.70470449377676,22000035,4128.28494563654
5__3____2__IT_1,40.2758310334393,-3.70476935435334,22000036,4131.59796232128
5__3____2__IT_1,40.2754565474533,-3.7048126757864,22000037,4134.95270996444
5__3____2__IT_1,40.2749948501217,-3.70484443927305,22000038,4138.35877730669
5__3____2__IT_1,40.2746337305639,-3.70484658610463,22000039,4141.80492948369
5__3____2__IT_1,40.2740451000762,-3.7048451874155,22000040,4145.31641998938
5__3____2__IT_1,40.273602664,-3.70483353996119,22000041,4148.877031056
5__3____2__IT_1,40.272919297634,-3.70482174957671,22000042,4152.51350267298
5__3____2__IT_1,40.2727379725226,-3.70482340383807,22000043,4156.17010193626
5__3____2__IT_1,40.2724538101482,-3.70481220857453,22000044,4159.85825768656
5__3____2__IT_1,40.2712265525561,-3.70477126563043,22000045,4163.68268393419
5__3____2__IT_1,40.2709935264591,-3.70477238688356,22000046,4167.53297633323
5__3____2__IT_1,40.2708447078668,-3.7047590616365,22000047,4171.39982645413
5__3____2__IT_1,40.2704345849232,-3.70475128534882,22000048,4175.31220515817
5__3____2__IT_1,40.2692742727691,-3.70472043268222,22000049,4179.35340558886
5__3____2__IT_1,40.2683923887844,-3.70469482327485,22000050,4183.49251961746
5__3____2__IT_1,40.2673663589703,-3.70466419047165,22000051,4187.74555301924
5__3____2__IT_1,40.2658702072252,-3.70461222011476,22000052,4192.16471842392
5__3____2__IT_1,40.2647055551836,-3.70457427640368,22000053,4196.71320072327
5__3____2__IT_1,40.2626411084516,-3.70450583947883,22000054,4201.49091089189
5__3____2__IT_1,40.2614763947409,-3.70447495319201,22000055,4206.39793114721
5__3____2__IT_1,40.2598892397592,-3.70442205427183,22000056,4211.48118324172
5__3____2__IT_1,40.2577760199603,-3.70435782458312,22000057,4216.79906652958
5__3____2__IT_1,40.2561051401136,-3.70429700903596,22000058,4222.30248968155
5__3____2__IT_1,40.2526868005742,-3.70418399700145,22000059,4228.18547027179
5__3____2__IT_1,40.2501379677042,-3.70409176726042,22000060,4234.35147991273
5__3____2__IT_1,40.2500958834111,-3.70409133231451,22000061,4240.52216105366
5__3____2__IT_1,40.2489480357143,-3.70407827579494,22000062,4246.82025803291
5__3____2__IT_1,40.2475847287023,-3.70404534525073,22000063,4253.26970786205
5__3____2__IT_1,40.2469288465392,-3.70401267957812,22000064,4259.79201352411
5__3____2__IT_1,40.2467885342972,-3.7040065322863,22000065,4266.32990260017
5__3____2__IT_1,40.2456573105005,-3.70397131097716,22000066,4272.9933930831
5__3____2__IT_1,40.2448609768116,-3.70394660972204,22000067,4279.74530143938
5__3____2__IT_1,40.2441584337749,-3.7039205316579,22000068,4286.57522348631
5__3____2__IT_1,40.242797060218,-3.70385125506753,22000069,4293.55637257237
5__3____2__IT_1,40.242797060218,-3.70385125506753,23000001,4293.55637257237
5__3____2__IT_1,40.241479460485,-3.70382350157283,23000002,4293.70264489478
5__3____2__IT_1,40.2404162593746,-3.7038112664229,23000003,4293.96693686318
5__3____2__IT_1,40.2399221637591,-3.70375712529299,23000004,4294.28626633973
5__3____2__IT_1,40.2397486913575,-3.70373132058926,23000005,4294.62497591622
5__3____2__IT_1,40.2392540733898,-3.70365653620022,23000006,4295.01895527018
5__3____2__IT_1,40.2390892327222,-3.70361221620712,23000007,4295.43161625798
5__3____2__IT_1,40.2387664252121,-3.70351027319499,23000008,4295.88114321059
5__3____2__IT_1,40.2384570745008,-3.70340704678499,23000009,4296.36611297956
5__3____2__IT_1,40.2380064430726,-3.70324408668375,23000010,4296.90298805428
5__3____2__IT_1,40.2377374582217,-3.70310395307062,23000011,4297.47201210922
5__3____2__IT_1,40.2374708480771,-3.70295328254805,23000012,4298.07328613615
5__3____2__IT_1,40.2369055580213,-3.70254754147044,23000013,4298.74617367043
5__3____2__IT_1,40.2362211501227,-3.70197034644437,23000014,4299.50951668223
5__3____2__IT_1,40.2356699211764,-3.7014510047988,23000015,4300.34832895356
5__3____2__IT_1,40.2351400931306,-3.70088869471371,23000016,4301.26294975082
5__3____2__IT_1,40.2348126818648,-3.70052930475679,23000017,4302.22506273658
5__3____2__IT_1,40.2346408085311,-3.70035241698241,23000018,4303.21147397135
5__3____2__IT_1,40.234414196027,-3.70010539151704,23000019,4304.23066222
5__3____2__IT_1,40.2339613189896,-3.69962355691145,23000020,4305.31471327849
5__3____2__IT_1,40.2334546624509,-3.69907995505561,23000021,4306.47157503181
5__3____2__IT_1,40.2329031225443,-3.69849229845618,23000022,4307.70747666791
5__3____2__IT_1,40.2324842619402,-3.69803308796645,23000023,4309.00410566127
5__3____2__IT_1,40.2321307785077,-3.69765695806893,23000024,4310.35136484218
5__3____2__IT_1,40.2316742116105,-3.69716794434347,23000025,4311.76419141333
5__3____2__IT_1,40.231287317553,-3.69675354498707,23000026,4313.23258035407
5__3____2__IT_1,40.2309569641949,-3.69638681872082,23000027,4314.74911499901
5__3____2__IT_1,40.2306278269225,-3.69602636547399,23000028,4316.31334786762
5__3____2__IT_1,40.2301027667958,-3.69547017401797,23000029,4317.9526524009
5__3____2__IT_1,40.2298847919108,-3.6952513054689,23000030,4319.62248767546
5__3____2__IT_1,40.2297105393399,-3.69505366599777,23000031,4321.31795178528
5__3____2__IT_1,40.2296064543301,-3.69493456967112,23000032,4323.0287828874
5__3____2__IT_1,40.2293368378619,-3.69466375716988,23000033,4324.7773827373
5__3____2__IT_1,40.2292870081208,-3.69460611701233,23000034,4326.53337451459
5__3____2__IT_1,40.2289518262243,-3.6942246334231,23000035,4328.33873813176
5__3____2__IT_1,40.2281766421358,-3.69339279856085,23000036,4330.25551204358
5__3____2__IT_1,40.2275734842892,-3.69271196610563,23000037,4332.26081598669
5__3____2__IT_1,40.2272260964346,-3.69233907175166,23000038,4334.3160536643
5__3____2__IT_1,40.2271170559716,-3.69223476475326,23000039,4336.38629960696
5__3____2__IT_1,40.22675103924,-3.69185984280634,23000040,4338.50819930025
5__3____2__IT_1,40.2264541974773,-3.69158824230874,23000041,4340.67034358444
5__3____2__IT_1,40.2261567388755,-3.69131844214446,23000042,4342.87270095841
5__3____2__IT_1,40.2259017754151,-3.69108702926221,23000043,4345.10953420101
5__3____2__IT_1,40.2254574247628,-3.69071561003064,23000044,4347.40494508208
5__3____2__IT_1,40.2249884938648,-3.6903790355181,23000045,4349.75976433358
5__3____2__IT_1,40.2247691520188,-3.69023257777199,23000046,4352.14193395251
5__3____2__IT_1,40.2243813396302,-3.6899817218227,23000047,4354.57215128356
5__3____2__IT_1,40.2241754558681,-3.6898886959885,23000048,4357.0265533908
5__3____2__IT_1,40.2240896295555,-3.68985040452524,23000049,4359.49102384227
5__3____2__IT_1,40.2237465349552,-3.68971221097028,23000050,4361.995351343
5__3____2__IT_1,40.2235431561099,-3.68964691267081,23000051,4364.52292735627
5__3____2__IT_1,40.223243443686,-3.68955004516694,23000052,4367.08477695675
5__3____2__IT_1,40.2226851382649,-3.6894069547624,23000053,4369.70978262449
5__3____2__IT_1,40.2224282567882,-3.6893324986842,23000054,4372.36399722072
5__3____2__IT_1,40.2219918195796,-3.68919545504245,23000055,4375.06803957379
5__3____2__IT_1,40.221899212008,-3.68917435528894,23000056,4377.78251688954
5__3____2__IT_1,40.2216310482478,-3.68906655486232,23000057,4380.52814134786
5__3____2__IT_1,40.2213463921865,-3.6889647538712,23000058,4383.30652818311
5__3____2__IT_1,40.2211128347518,-3.68885622323342,23000059,4386.1124353074
5__3____2__IT_1,40.2208176277204,-3.68872215753031,23000060,4388.95303899095
5__3____2__IT_1,40.2206176265583,-3.6885957066845,23000061,4391.81831256525
5__3____2__IT_1,40.2205281980658,-3.68853647407201,23000062,4394.69471882064
5__3____2__IT_1,40.2203520768847,-3.68841971531726,23000063,4397.59305394288
5__3____2__IT_1,40.220114376363,-3.68824270845765,23000064,4400.52176974166
5__3____2__IT_1,40.2198769904932,-3.68805409781734,23000065,4403.48133779501
5__3____2__IT_1,40.2196681916368,-3.68787735170583,23000066,4406.46853419935
5__3____2__IT_1,40.2194937113238,-3.68771479130962,23000067,4409.47953007984
5__3____2__IT_1,40.2194270671906,-3.68766098707144,23000068,4412.49922548663
5__3____2__IT_1,40.219423155659,-3.68765789887668,23000069,4415.51942839593
5__3____2__IT_1,40.2193177425239,-3.68756268011276,23000070,4418.55386338869
5__3____2__IT_1,40.2190240015159,-3.68725550705643,23000071,4421.63008645058
5__3____2__IT_1,40.2188315752352,-3.68704578520009,23000072,4424.73414233049
5__3____2__IT_1,40.2185334585883,-3.68667699146271,23000073,4427.88380245281
5__3____2__IT_1,40.218367654599,-3.68644663960936,23000074,4431.06034940141
5__3____2__IT_1,40.2181361258687,-3.68612801467518,23000075,4434.27425311442
5__3____2__IT_1,40.2180657972058,-3.68600730325214,23000076,4437.50105811124
5__3____2__IT_1,40.2178298204614,-3.68561518025888,23000077,4440.77028232155
5__3____2__IT_1,40.2176011217035,-3.68517561256473,23000078,4444.08471092726
5__3____2__IT_1,40.2171911648087,-3.68435869935679,23000079,4447.48222207524
5__3____2__IT_1,40.2170803325498,-3.6841221800649,23000080,4450.90332136157
5__3____2__IT_1,40.2168333788378,-3.68368411699253,23000081,4454.37069037641
5__3____2__IT_1,40.2166300012267,-3.68334396176634,23000082,4457.87476655824
5__3____2__IT_1,40.2165003854883,-3.68316049370059,23000083,4461.40007294613
5__3____2__IT_1,40.2163761235298,-3.68298759240396,23000084,4464.94554637226
5__3____2__IT_1,40.216210354936,-3.68275028353163,23000085,4468.5183389976
5__3____2__IT_1,40.2159815709341,-3.6824590137144,23000086,4472.12661684118
5__3____2__IT_1,40.2157367354751,-3.68217593708677,23000087,4475.77120992723
5__3____2__IT_1,40.2156169282269,-3.68205713182517,23000088,4479.43250792501
5__3____2__IT_1,40.2155079878542,-3.68195531534537,23000089,4483.10868166596
5__3____2__IT_1,40.2149765334182,-3.6814641970705,23000090,4486.8571496367
5__3____2__IT_1,40.2144383689361,-3.68103516892766,23000091,4490.6756262195
5__3____2__IT_1,40.2138704778542,-3.68058153236072,23000092,4494.56801905584
5__3____2__IT_1,40.2135888848185,-3.68034521866183,23000093,4498.49757855257
5__3____2__IT_1,40.2134079931311,-3.68017105398712,23000094,4502.45209431123
5__3____2__IT_1,40.2131524523819,-3.67991911698833,23000095,4506.44216556568
5__3____2__IT_1,40.212835019513,-3.67959827292028,23000096,4510.47681189516
5__3____2__IT_1,40.2126319145017,-3.67938274709268,23000097,4514.54052082294
5__3____2__IT_1,40.2124701128123,-3.67919342588826,23000098,4518.62835678861
5__3____2__IT_1,40.2122548279633,-3.67892847764237,23000099,4522.74904677218
5__3____2__IT_1,40.2119654190435,-3.6785451659571,23000100,4526.91551852573
5__3____2__IT_1,40.2118278691871,-3.67835107610773,23000101,4531.10448278647
5__3____2__IT_1,40.2116720616583,-3.67810313895977,23000102,4535.32072843163
5__3____2__IT_1,40.2113852070576,-3.67764853849818,23000103,4539.58707833448
5__3____2__IT_1,40.2110780989162,-3.67712209993761,23000104,4543.90972254092
5__3____2__IT_1,40.210625292711,-3.67635559198063,23000105,4548.31471416999
5__3____2__IT_1,40.2100804993708,-3.67550756608974,23000106,4552.81385965006
5__3____2__IT_1,40.2095604190383,-3.67476443793689,23000107,4557.39863223716
5__3____2__IT_1,40.2093028757491,-3.67443045891818,23000108,4562.02371658411
5__3____2__IT_1,40.2089861915093,-3.67405358272652,23000109,4566.6963856704
5__3____2__IT_1,40.2086362667336,-3.67367873699492,23000110,4571.41931677609
5__3____2__IT_1,40.2084771388358,-3.67350871955985,23000111,4576.1650805894
5__3____2__IT_1,40.2082400358566,-3.673226646849,23000112,4580.94646597994
5__3____2__IT_1,40.2079044311534,-3.67293275135095,23000113,4585.77272079086
5__3____2__IT_1,40.2074615646245,-3.67255310344459,23000114,4590.65780056908
5__3____2__IT_1,40.207175676248,-3.67234315143798,23000115,4595.57929817132
5__3____2__IT_1,40.2068780598602,-3.67214066563622,23000116,4600.53805529884
5__3____2__IT_1,40.2060891698098,-3.67159697200331,23000117,4605.5958517673
5__3____2__IT_1,40.2044740926955,-3.67047070329813,23000118,4610.8569363734
5__3____2__IT_1,40.203759793749,-3.66998664915873,23000119,4616.20737139457
5__3____2__IT_1,40.2024209492023,-3.66906169081612,23000120,4621.72597946471
5__3____2__IT_1,40.2005184364056,-3.66777402018733,23000121,4627.48250892865
5__3____2__IT_1,40.2002315256586,-3.66758104616396,23000122,4633.27487102324
5__3____2__IT_1,40.2000753706997,-3.66747741968406,23000123,4639.08668109752
5__3____2__IT_1,40.1978311674878,-3.66597111110607,23000124,4645.17865172334
5__3____2__IT_1,40.1964086731941,-3.66494008818587,23000125,4651.45126594918
5__3____2__IT_1,40.1960725176063,-3.66473595993543,23000126,4657.76503999562
5__3____2__IT_1,40.1960725176063,-3.66473595993543,24000001,4657.76503999562
5__3____2__IT_1,40.1959862153921,-3.6646836110963,24000002,4657.77560501395
5__3____2__IT_1,40.1942216869931,-3.66350266630041,24000003,4658.00631910348
5__3____2__IT_1,40.1932132756553,-3.66275908836055,24000004,4658.3656214276
5__3____2__IT_1,40.1928707837103,-3.66248420238253,24000005,4658.76956370757
5__3____2__IT_1,40.1917316660775,-3.66132614865293,24000006,4659.33383233989
5__3____2__IT_1,40.1915848050576,-3.66116630998305,24000007,4659.91933440131
5__3____2__IT_1,40.1912976099254,-3.66081707117949,24000008,4660.54842556357
5__3____2__IT_1,40.1908582524259,-3.66024507826695,24000009,4661.24643036447
5__3____2__IT_1,40.1898370757769,-3.65873242474146,24000010,4662.11598245006
5__3____2__IT_1,40.1890925180102,-3.65762025829365,24000011,4663.11120659367
5__3____2__IT_1,40.1885273421581,-3.65667359352377,24000012,4664.20855698984
5__3____2__IT_1,40.1883379889857,-3.65637281294401,24000013,4665.33903375337
5__3____2__IT_1,40.1880974220824,-3.65591825952443,24000014,4666.51652484728
5__3____2__IT_1,40.1878712606115,-3.65544519686679,24000015,4667.74147060711
5__3____2__IT_1,40.1874654387488,-3.65449486665575,24000016,4669.05901216186
5__3____2__IT_1,40.186766464648,-3.65268148943193,24000017,4670.54932545947
5__3____2__IT_1,40.1863200582331,-3.65165185351424,24000018,4672.14032784581
5__3____2__IT_1,40.1857071973329,-3.6501719014927,24000019,4673.87451177128
5__3____2__IT_1,40.1853781810726,-3.64928008789,24000020,4675.69294398229
5__3____2__IT_1,40.1851493500689,-3.64861243284937,24000021,4677.573631963
5__3____2__IT_1,40.1849466884139,-3.64769716180552,24000022,4679.53542097947
5__3____2__IT_1,40.1847762836106,-3.6465193777484,24000023,4681.59924584391
5__3____2__IT_1,40.1847213183822,-3.64599027125047,24000024,4683.70852610612
5__3____2__IT_1,40.1846876614092,-3.64548915557997,24000025,4685.8606308272
5__3____2__IT_1,40.1846751977839,-3.64470952104743,24000026,4688.07912216706
5__3____2__IT_1,40.1846673509961,-3.64401373850767,24000027,4690.35685359019
5__3____2__IT_1,40.1846581160698,-3.64357003910057,24000028,4692.67237214419
5__3____2__IT_1,40.1846437661271,-3.64308312118456,24000029,4695.02937381693
5__3____2__IT_1,40.1846217008573,-3.64286953632972,24000030,4697.40472270984
5__3____2__IT_1,40.1845995117648,-3.64264734951093,24000031,4699.79914660127
5__3____2__IT_1,40.1845602441295,-3.64227315459451,24000032,4702.22572345785
5__3____2__IT_1,40.1845152827795,-3.64195280492343,24000033,4704.6800253797
5__3____2__IT_1,40.1844876387369,-3.64175463393815,24000034,4707.15147489198
5__3____2__IT_1,40.1844252965631,-3.64138440111577,24000035,4709.65519399744
5__3____2__IT_1,40.1843226223459,-3.64100395151941,24000036,4712.19324841043
5__3____2__IT_1,40.1842423652198,-3.6407206565897,24000037,4714.75701320158
5__3____2__IT_1,40.184150695702,-3.64041430093048,24000038,4717.34877353909
5__3____2__IT_1,40.1840586938899,-3.64014622398542,24000039,4719.96553665857
5__3____2__IT_1,40.183971864267,-3.63988587980586,24000040,4722.60646854847
5__3____2__IT_1,40.1838342082673,-3.63948953055671,24000041,4725.28444127005
5__3____2__IT_1,40.1837129944624,-3.63922217802703,24000042,4727.98885393411
5__3____2__IT_1,40.1836178706166,-3.63901126780345,24000043,4730.71409650151
5__3____2__IT_1,40.1834740827841,-3.63870550561862,24000044,4733.46987303687
5__3____2__IT_1,40.1833703524919,-3.63850711897688,24000045,4736.24609025675
